,X,KNN_Density,Mode
733,109.133,0.13912538271653746,104.021
734,105.55,0.18903591682419707,104.021
735,77.877,0.04419098655007543,79.31
736,68.099,0.013236116002591336,79.31
737,200.109,0.06642576256775443,196.009
738,75.264,0.042989805096690606,79.31
739,176.811,0.08025102520684697,179.066
740,132.258,0.08079943608457564,140.149
741,208.495,0.09473284437923064,207.019
742,170.373,0.09077902107716453,171.342
743,98.217,0.19304363403868968,96.882
744,138.883,0.13933318759081892,140.149
745,163.087,0.05628657748058532,152.892
746,229.232,0.012528760395926876,207.019
747,228.015,0.01395222501434156,207.019
748,131.765,0.0761418846151974,123.592
749,125.996,0.09261149219711046,123.592
750,197.482,0.08430895657886452,196.009
751,102.218,0.155122429601951,104.021
752,133.339,0.07698931141991638,140.149
753,151.55,0.12655470877800104,152.892
754,169.854,0.07970817879245928,171.342
755,196.379,0.10466512341431167,196.009
756,218.128,0.05217332144338086,207.019
757,117.502,0.1172827922687182,116.037
758,146.396,0.0828114486827793,140.149
759,192.24,0.0797532053012595,196.009
760,186.814,0.08191325779183484,179.066
761,210.622,0.08926651401497615,207.019
762,173.402,0.09951337957388448,171.342
763,178.349,0.08205410302926452,179.066
764,185.104,0.0836760635164919,179.066
765,60.959,0.005139416937568333,79.31
766,137.943,0.11359648868709728,140.149
767,67.121,0.011421594596461873,79.31
768,105.38,0.2204148206925443,104.021
769,169.153,0.07099746972117714,171.342
770,155.384,0.12268395692566117,152.892
771,169.329,0.07218505012962959,171.342
772,177.857,0.06534348718849432,179.066
773,96.882,0.23772161895078667,96.882
774,67.422,0.01219346601905381,79.31
775,87.819,0.06571251654559038,94.192
776,124.9,0.1354630105380741,123.592
777,149.871,0.08070764462810001,152.892
778,149.615,0.08276380798266864,152.892
779,86.513,0.05831624327227395,94.192
780,190.571,0.08894732530500658,196.009
781,104.584,0.22827667772514906,104.021
782,97.092,0.20290560831101395,96.882
783,222.016,0.028942819523807402,207.019
784,111.281,0.13566266122659504,116.037
785,105.141,0.21041999831663868,104.021
786,200.841,0.06218866798091992,196.009
787,55.418,0.0026512874952998307,79.31
788,202.137,0.06319321375660626,196.009
789,104.757,0.2145333010389192,104.021
790,141.208,0.12503776140394374,140.149
791,85.921,0.05038538521516453,94.192
792,141.994,0.11915245902674673,140.149
793,148.465,0.09045169314263163,152.892
794,220.298,0.041905484275491,207.019
795,102.541,0.15987207675905984,104.021
796,208.658,0.09154973095822777,207.019
797,208.246,0.10103749339719885,207.019
798,185.341,0.08130709943508617,179.066
799,104.649,0.21938364165875868,104.021
800,198.167,0.08799996409601415,196.009
801,98.899,0.1562280304332202,96.882
802,222.275,0.02845663936650515,207.019
803,211.729,0.06676949168385965,207.019
804,181.212,0.09300732776833148,179.066
805,196.126,0.11140800105525589,196.009
806,120.982,0.1269156489406539,123.592
807,120.109,0.14713565863585537,119.836
808,59.059,0.003981037506226192,79.31
809,131.847,0.07428558991041187,123.592
810,92.042,0.1522308904182678,94.192
811,101.266,0.16051323142669358,104.021
812,167.008,0.06271932556153009,171.342
813,216.83,0.058400831067187076,207.019
814,114.778,0.15246875114828115,116.037
815,202.236,0.060576803845463476,196.009
816,177.409,0.06852882322304786,179.066
817,146.691,0.07939405819632073,140.149
818,150.461,0.09970200069013893,152.892
819,102.95,0.17863663094172236,104.021
820,202.53,0.06534348718849432,196.009
821,109.264,0.12865138356843844,104.021
822,198.618,0.09088852531458978,196.009
823,124.253,0.155122429601951,123.592
824,141.545,0.13070603741643394,140.149
825,108.498,0.1413307705353598,104.021
826,91.574,0.13447133736720412,94.192
827,176.167,0.0940369213402784,179.066
828,79.261,0.04875232798460145,79.31
829,197.64,0.07855074503810726,196.009
830,187.591,0.08121444177943699,179.066
831,152.459,0.1310848952972507,152.892
832,227.932,0.014038318995530206,207.019
833,121.213,0.1296726064933038,123.592
834,181.293,0.09182736455463665,179.066
835,176.349,0.09543652139987298,179.066
836,148.811,0.08034203855389381,152.892
837,231.937,0.0079167085625481,207.019
838,79.31,0.04973576383390304,79.31
839,106.18,0.18611146885871271,104.021
840,219.692,0.038673910290063875,207.019
841,114.136,0.14111848251344522,116.037
842,145.182,0.09278082598872496,140.149
843,135.01,0.08836657566087572,140.149
844,96.968,0.22082932896150145,96.882
845,171.948,0.09421018140735635,171.342
846,100.03,0.15390769324534453,96.882
847,122.559,0.14736167343916312,123.592
848,215.703,0.05753554214964607,207.019
849,155.302,0.11973036721303736,152.892
850,111.389,0.13902165456900206,116.037
851,136.456,0.08926651401497615,140.149
852,168.982,0.07099746972117606,171.342
853,141.431,0.13697121577294794,140.149
854,79.039,0.047923420674087044,79.31
855,187.318,0.08205410302926586,179.066
856,186.692,0.08271620838164975,179.066
857,140.422,0.1375815583477888,140.149
858,165.4,0.06145089495854425,171.342
859,180.668,0.0918830428098713,179.066
860,182.771,0.07737527589121815,179.066
861,98.505,0.15809714278938686,96.882
862,102.509,0.1594892261837922,104.021
863,149.302,0.08084539054750861,152.892
864,148.397,0.08686249120408694,152.892
865,72.779,0.027917189241552787,79.31
866,216.357,0.05413363342132571,207.019
867,184.491,0.09340570656559968,179.066
868,207.458,0.09692792749480919,207.019
869,116.788,0.13636492563202432,116.037
870,114.09,0.13737765832637813,116.037
871,188.432,0.08112194242272679,196.009
872,151.332,0.11792808839512087,152.892
873,120.133,0.14446355697303195,119.836
874,197.147,0.08604903366504847,196.009
875,164.471,0.055808900057365864,171.342
876,196.42,0.10194278481590917,196.009
877,185.348,0.08098348941011256,179.066
878,144.891,0.08931987913948494,140.149
879,218.974,0.04740313986073643,207.019
880,204.246,0.08011479488729742,207.019
881,176.536,0.0886298455155199,179.066
882,229.149,0.012764838323557534,207.019
883,206.115,0.09668696319398155,207.019
884,75.437,0.04117736970821391,79.31
885,121.518,0.14713565863585537,123.592
886,181.777,0.0903429771751164,179.066
887,130.763,0.06842131299268023,123.592
888,156.259,0.1295792664880554,152.892
889,109.798,0.12957926648805407,104.021
890,163.429,0.04942664107816528,152.892
891,82.762,0.04277667687246894,94.192
892,232.378,0.007606346845339172,207.019
893,122.152,0.13242395157309017,123.592
894,173.169,0.0988884933349169,171.342
895,71.105,0.02148703888921977,79.31
896,157.282,0.08873548298590289,152.892
897,236.905,0.0041736324418219254,207.019
898,107.474,0.16837939379713918,104.021
899,183.395,0.0836760635164919,179.066
900,236.447,0.004432026084636328,207.019
901,110.205,0.12755102040816352,116.037
902,86.104,0.05418404890955704,94.192
903,129.044,0.08276380798266797,123.592
904,208.115,0.1025311979365789,207.019
905,236.57,0.004360324369064549,207.019
906,207.019,0.10806413476721462,207.019
907,223.817,0.023166971312339472,207.019
908,225.135,0.020367408081734543,207.019
909,125.051,0.12157427993985519,123.592
910,100.005,0.15548965558419314,96.882
911,145.182,0.09278082598872496,140.149
912,109.567,0.1291140747381998,104.021
913,132.026,0.07300655065877122,140.149
914,121.226,0.13089526075383145,123.592
915,135.129,0.08836657566087572,140.149
916,138.223,0.10799312170209412,140.149
917,97.576,0.22546714537851092,96.882
918,168.119,0.06534348718849432,171.342
919,72.802,0.028133000673729203,79.31
920,181.834,0.09233029760547855,179.066
921,125.566,0.10339016345984846,123.592
922,139.004,0.1277334315688576,140.149
923,102.598,0.16741624500095056,104.021
924,153.588,0.1430464546222309,152.892
925,190.809,0.0939216800259296,196.009
926,154.593,0.127642177110926,152.892
927,50.097,0.001635260290864305,79.31
928,117.936,0.11569253551760746,116.037
929,200.891,0.06243754684376922,196.009
930,113.247,0.1561046031969279,116.037
931,165.008,0.05482023048508026,171.342
932,88.535,0.08130709943508617,94.192
933,155.261,0.12320124640237051,152.892
934,86.094,0.05443718591104691,94.192
935,135.973,0.09001800270035859,140.149
936,133.046,0.07589038392945248,140.149
937,152.819,0.16578425235280778,152.892
938,141.937,0.11672249308973495,140.149
939,173.945,0.0899100674550292,171.342
940,110.661,0.15093255186495302,116.037
941,66.5,0.010161940686784596,79.31
942,169.251,0.07440722000042277,171.342
943,84.31,0.04166631771125582,94.192
944,179.21,0.09596943718915447,179.066
945,123.232,0.16,123.592
946,98.803,0.16484325302334782,96.882
947,85.434,0.045911808282940114,94.192
948,175.521,0.0901261324235872,179.066
949,94.229,0.22145328719723184,94.192
950,111.158,0.14424417423023062,116.037
951,100.734,0.14006418301122187,104.021
952,192.395,0.08524694975757983,196.009
953,152.412,0.12782478392178992,152.892
954,208.551,0.09154973095822934,207.019
955,135.942,0.09127335456960037,140.149
956,115.602,0.16796560064498822,116.037
957,166.322,0.056473998467521616,171.342
958,181.375,0.0940369213402784,179.066
959,91.35,0.12380889651111493,94.192
960,154.625,0.12477289772952105,152.892
961,79.075,0.0471768967565695,79.31
962,158.324,0.07384215500945267,152.892
963,98.922,0.15342579078337554,96.882
964,139.343,0.1422920199362492,140.149
965,103.318,0.20888409105341035,104.021
966,177.588,0.06972835020143452,179.066
967,202.038,0.06622079762156004,196.009
968,85.8,0.048795414441168784,94.192
969,219.492,0.041905484275491,207.019
970,196.009,0.11506547685895123,196.009
971,169.776,0.08333822250905393,171.342
972,211.883,0.06806476689280738,207.019
973,143.385,0.11736316423296451,140.149
974,163.648,0.05002541040721626,171.342
975,76.42,0.042459944031849474,79.31
976,86.378,0.055624777500890135,94.192
977,68.208,0.013574435396133048,79.31
978,146.304,0.07859479424236511,140.149
979,196.084,0.11268315378962925,196.009
980,202.796,0.062250748004988615,207.019
981,172.906,0.09970200069013715,171.342
982,116.973,0.1219992902081296,116.037
983,207.832,0.10020762016822707,207.019
984,155.351,0.119896256167463,152.892
985,68.929,0.015742849991105295,79.31
986,187.763,0.07903733162380908,179.066
987,97.888,0.21795210458911318,96.882
988,184.963,0.0846034854605532,179.066
989,140.149,0.1608997772986189,140.149
990,102.063,0.14953503575980862,104.021
991,185.549,0.07456985868415196,179.066
992,190.308,0.08440696175115374,196.009
993,159.436,0.060073048827373715,152.892
994,94.872,0.20400685789453524,96.882
995,129.282,0.08338636010949993,123.592
996,56.928,0.003093289911791743,79.31
997,164.507,0.05487160839274405,171.342
998,172.275,0.09221817825017632,171.342
999,137.439,0.10707628628601108,140.149
1000,96.216,0.21917827434807702,96.882
1001,90.85,0.13466879892264877,94.192
1002,120.778,0.14218473095236459,119.836
1003,103.327,0.20717621103300285,104.021
1004,95.982,0.19304363403868968,96.882
1005,179.801,0.0965068291610057,179.066
1006,222.506,0.02636207503379427,207.019
1007,110.953,0.15797149435978688,116.037
1008,178.777,0.10220367475356741,179.066
1009,227.747,0.014253668780314685,207.019
1010,94.271,0.21613205322640924,94.192
1011,94.842,0.20812243593158794,96.882
1012,140.694,0.1477016733418004,140.149
1013,104.983,0.24100049911203555,104.021
1014,142.359,0.12123586874714004,140.149
1015,107.088,0.2030885297426183,104.021
1016,207.859,0.10001756308407897,207.019
1017,127.311,0.0899100674550292,123.592
1018,182.875,0.07497879599649274,179.066
1019,73.754,0.03251174421736356,79.31
1020,98.83,0.1651112907888871,96.882
1021,216.347,0.05388260833206189,207.019
1022,88.467,0.0782434348867914,94.192
1023,115.165,0.18200561450919508,116.037
1024,170.371,0.09088852531458978,171.342
1025,100.365,0.13676867056475678,96.882
1026,202.962,0.06234404248123068,207.019
1027,119.056,0.11066799645331203,116.037
1028,93.575,0.18092340046978586,94.192
1029,157.561,0.08820917641826365,152.892
1030,101.989,0.14523535098155912,104.021
1031,200.136,0.06735998502991662,196.009
1032,51.892,0.00190125506333693,79.31
1033,115.296,0.16457586741768265,116.037
1034,73.347,0.030865279720918532,79.31
1035,103.887,0.2274066387729696,104.021
1036,204.141,0.07780753916150794,207.019
1037,148.564,0.09001800270036013,152.892
1038,187.002,0.07850673285517026,179.066
1039,150.545,0.10520901401373557,152.892
1040,81.904,0.042794376955809954,94.192
1041,160.238,0.06435269808983149,152.892
1042,207.404,0.09656681786455122,207.019
1043,140.125,0.1578459956601827,140.149
1044,150.883,0.10806413476721462,152.892
1045,153.925,0.13165627810861535,152.892
1046,160.7,0.062250748004988615,152.892
1047,151.794,0.12477289772952105,152.892
1048,89.307,0.10770976827428183,94.192
1049,92.57,0.15647532446723209,94.192
1050,136.997,0.1005255879842151,140.149
1051,77.33,0.041905484275490755,79.31
1052,137.726,0.11351995408344978,140.149
1053,105.013,0.23496411745480233,104.021
1054,195.494,0.09864018585389274,196.009
1055,101.53,0.14446355697303195,104.021
1056,91.822,0.1546348151936138,94.192
1057,113.394,0.16782800851425017,116.037
1058,179.579,0.09579130370144336,179.066
1059,196.694,0.09525986892242151,196.009
1060,114.952,0.16700599501420263,116.037
1061,233.336,0.00653733961029504,207.019
1062,161.887,0.0561798983716876,152.892
1063,171.567,0.10541406645302663,171.342
1064,216.388,0.05492305856187607,207.019
1065,137.149,0.09989115859359722,140.149
1066,98.706,0.1629851313554213,96.882
1067,172.917,0.10039821949781576,171.342
1068,172.738,0.09160515685734207,171.342
1069,135.22,0.08681131283359389,140.149
1070,122.653,0.1545132708358042,123.592
1071,198.578,0.09110812904081701,196.009
1072,115.54,0.1741912647958059,116.037
1073,186.094,0.08149289108988444,179.066
1074,114.075,0.13860789987408786,116.037
1075,119.964,0.1504645442338673,119.836
1076,117.386,0.11306236655814157,116.037
1077,171.941,0.09461632182644293,171.342
1078,221.769,0.031448201305974505,207.019
1079,122.247,0.1420775632674935,123.592
1080,103.052,0.18821669387966486,104.021
1081,156.101,0.13358811258165004,152.892
1082,170.768,0.10700624456341483,171.342
1083,89.417,0.10827759473450377,94.192
1084,143.205,0.11956482230754167,140.149
1085,178.207,0.07815596319448126,179.066
1086,82.215,0.041905484275490755,94.192
1087,209.848,0.10700624456341284,207.019
1088,174.659,0.08996401079712055,171.342
1089,87.441,0.05899813265010337,94.192
1090,167.927,0.06246876171484482,171.342
1091,96.369,0.21100033359152612,96.882
1092,111.223,0.13850474981263794,116.037
1093,112.513,0.16810336205043167,116.037
1094,225.183,0.020554720520034462,207.019
1095,103.114,0.1987657047267885,104.021
1096,90.618,0.13203927798810214,94.192
1097,145.283,0.08931987913948647,140.149
1098,208.505,0.09415237488538206,207.019
1099,121.714,0.14154353794300992,123.592
1100,125.173,0.11680228969864527,123.592
1101,89.955,0.1093544413650233,94.192
1102,110.716,0.15759544650020632,116.037
1103,147.871,0.09193877172007502,152.892
1104,215.919,0.05443718591104656,207.019
1105,118.064,0.11744361884190206,116.037
1106,143.492,0.12574820180071233,140.149
1107,114.014,0.14512471655328799,116.037
1108,139.437,0.1483852127606563,140.149
1109,87.386,0.060606633614233026,94.192
1110,158.533,0.07518452726487973,152.892
1111,150.078,0.08635273590077906,152.892
1112,86.931,0.05753554214964646,94.192
1113,205.184,0.09166063310549265,207.019
1114,154.244,0.1331983589962163,152.892
1115,136.943,0.0987642225418679,140.149
1116,189.065,0.07572340843782852,196.009
1117,92.228,0.15058134185744212,94.192
1118,122.776,0.14315472061996293,123.592
1119,94.08,0.21653453368530284,94.192
1120,174.242,0.08480069631547771,171.342
1121,78.364,0.045676614774530375,79.31
1122,113.91,0.15548965558419314,116.037
1123,221.426,0.03297386435455717,207.019
1124,93.111,0.1651112907888871,94.192
1125,218.733,0.048218527911487716,207.019
1126,236.127,0.004518847244237039,207.019
1127,139.803,0.14058985034069824,140.149
1128,78.995,0.04886015130229891,79.31
1129,223.267,0.02397750104757703,207.019
1130,106.784,0.21553043332824756,104.021
1131,63.18,0.006767349670906493,79.31
1132,51.315,0.001809080102649594,79.31
1133,96.644,0.20926648747875037,96.882
1134,115.991,0.18372595876932293,116.037
1135,205.17,0.09088852531458978,207.019
1136,208.903,0.08964107712718258,207.019
1137,90.796,0.13975019652371268,94.192
1138,130.981,0.06625489250971811,123.592
1139,127.223,0.09132852963533172,123.592
1140,126.297,0.09272432982563421,123.592
1141,188.38,0.07934933544931638,196.009
1142,162.004,0.053882608332061176,152.892
1143,141.008,0.1327135610034468,140.149
1144,104.795,0.21795210458911318,104.021
1145,199.114,0.09216219514128218,196.009
1146,206.337,0.09249886041404068,207.019
1147,155.275,0.1219992902081296,152.892
1148,174.285,0.08271620838164975,171.342
1149,92.117,0.1436978987343658,94.192
1150,150.642,0.10507264459965954,152.892
1151,137.69,0.11170608253024181,140.149
1152,199.919,0.0693981019341521,196.009
1153,216.862,0.05767379883932668,207.019
1154,99.502,0.15246875114827946,96.882
1155,92.569,0.1563516041127356,94.192
1156,123.914,0.13840171485260747,123.592
1157,144.347,0.10148862500267611,140.149
1158,159.776,0.05806357961968419,152.892
1159,140.313,0.14534611196970396,140.149
1160,130.49,0.07656383938866512,123.592
1161,184.83,0.08314608834238679,179.066
1162,176.722,0.08144638351994239,179.066
1163,206.322,0.09312088981852583,207.019
1164,102.378,0.15885419107395118,104.021
1165,200.926,0.06354415355978438,196.009
1166,205.563,0.09490803221861896,207.019
1167,95.553,0.21138855859426664,96.882
1168,53.778,0.0022544573501882487,79.31
1169,132.173,0.07703205357671727,140.149
1170,210.122,0.10046187346324902,207.019
1171,88.847,0.09426804118269032,94.192
1172,178.638,0.0975342940331251,179.066
1173,251.371,0.0011604751112757811,207.019
1174,78.764,0.04809172052939362,79.31
1175,190.649,0.09105315355313118,196.009
1176,210.12,0.10033462601121111,207.019
1177,105.344,0.22041482069254137,104.021
1178,108.707,0.1359629658635073,104.021
1179,127.259,0.08937329213224572,123.592
1180,154.194,0.1284670032502133,152.892
1181,86.663,0.05998480344989405,94.192
1182,157.668,0.08285913052931322,152.892
1183,96.966,0.2212450076064053,96.882
1184,96.422,0.20793267306392368,96.882
1185,130.943,0.06497755772622467,123.592
1186,95.937,0.19236688211757447,96.882
1187,212.698,0.06611867071586187,207.019
1188,156.851,0.10246556747070747,152.892
1189,118.871,0.12242653306177582,116.037
1190,143.965,0.11436611039371841,140.149
1191,136.169,0.09039731064384977,140.149
1192,148.659,0.08509780801662212,152.892
1193,95.498,0.20108990729755458,96.882
1194,164.18,0.05155910612183961,171.342
1195,150.917,0.11030075596829149,152.892
1196,104.667,0.22124500760640237,104.021
1197,114.153,0.13933318759081892,116.037
1198,122.055,0.13290716208786035,123.592
1199,208.038,0.10778050198984215,207.019
1200,123.032,0.15427061163360775,123.592
1201,114.198,0.13476769284178808,116.037
1202,198.825,0.09438392075526039,196.009
1203,82.634,0.04419098655007543,94.192
1204,218.397,0.05160596738378972,207.019
1205,146.803,0.07724629920705194,140.149
1206,155.488,0.13213528909417382,152.892
1207,117.761,0.1132908137803771,116.037
1208,243.458,0.0021750508598667702,207.019
1209,196.598,0.09127335456960037,196.009
1210,177.275,0.07176026274015543,179.066
1211,91.606,0.13586275362009623,94.192
1212,79.727,0.043061201895846876,79.31
1213,123.712,0.16012807684097927,123.592
1214,97.519,0.22082932896150145,96.882
1215,98.819,0.16659725114535573,96.882
1216,130.455,0.07510213326858524,123.592
1217,171.446,0.11421156161353958,171.342
1218,222.927,0.023617742678033286,207.019
1219,226.447,0.01743208755035876,207.019
1220,77.927,0.04513480842011528,79.31
1221,120.422,0.15330566881437666,119.836
1222,123.013,0.15199358587067652,123.592
1223,110.382,0.13697121577294794,116.037
1224,130.511,0.07746143988887615,123.592
1225,158.218,0.07609988109393578,152.892
1226,109.307,0.1327135610034468,104.021
1227,88.122,0.07304601899196482,94.192
1228,107.896,0.1535460539892485,104.021
1229,179.132,0.10078105316200518,179.066
1230,141.267,0.1245088747435737,140.149
1231,144.133,0.10486858707616353,140.149
1232,193.628,0.10700624456341483,196.009
1233,135.686,0.08509780801662212,140.149
1234,195.986,0.11459852241249302,196.009
1235,170.301,0.09249886041403908,171.342
1236,163.926,0.04960292855690243,171.342
1237,177.877,0.06577994857455177,179.066
1238,96.692,0.21876840389197633,96.882
1239,105.82,0.17288998577980055,104.021
1240,216.809,0.058091572185081354,207.019
1241,105.042,0.2309169643378761,104.021
1242,228.88,0.013577599047091531,207.019
1243,105.233,0.21158307301562732,104.021
1244,175.982,0.09520109374632502,179.066
1245,203.993,0.07332319566829976,207.019
1246,184.082,0.09549551476666136,179.066
1247,201.538,0.06806476689280738,196.009
1248,118.301,0.11792808839512203,116.037
1249,83.951,0.043913608932800836,94.192
1250,105.959,0.1721733441228634,104.021
1251,153.628,0.14369789873436892,152.892
1252,108.532,0.1380932988707694,104.021
1253,207.38,0.09759524344206362,207.019
1254,137.275,0.09945062480352335,140.149
1255,113.807,0.16893350084779182,116.037
1256,95.203,0.18821669387966486,96.882
1257,53.946,0.0022908591679229756,79.31
1258,119.068,0.11103707405761969,119.836
1259,98.929,0.15366645865350356,96.882
1260,126.976,0.08276380798266864,123.592
1261,30.938,0.0005191686019057029,79.31
1262,114.16,0.13860789987408934,116.037
1263,95.773,0.20698774053010516,96.882
1264,186.414,0.0798433728523436,179.066
1265,132.64,0.08691371484514082,140.149
1266,134.866,0.08126075079733135,140.149
1267,190.164,0.08333822250905393,196.009
1268,95.99,0.1916936826963494,96.882
1269,155.299,0.11997932996103426,152.892
1270,103.25,0.2200014784099339,104.021
1271,214.599,0.059488399762045736,207.019
1272,159.159,0.06628901373614475,152.892
1273,172.331,0.09083374844356307,171.342
1274,154.824,0.13271356100344955,152.892
1275,153.622,0.14380690529121992,152.892
1276,145.279,0.08953381889314078,140.149
1277,193.602,0.105894859747023,196.009
1278,86.437,0.05623319998004849,94.192
1279,164.089,0.051699881772710454,171.342
1280,151.891,0.1227699453280868,152.892
1281,98.942,0.15524469358112736,96.882
1282,92.715,0.15548965558419314,94.192
1283,185.081,0.08257365570088433,179.066
1284,153.928,0.13137012073308338,152.892
1285,105.41,0.2143347050754465,104.021
1286,118.324,0.11915245902674558,116.037
1287,104.676,0.21938364165875868,104.021
1288,154.35,0.13117986714365457,152.892
1289,113.756,0.17624487039304648,116.037
1290,180.98,0.10027109292683602,179.066
1291,61.317,0.005412144285666747,79.31
1292,125.293,0.1111852222386893,123.592
1293,184.118,0.09765624999999896,179.066
1294,215.171,0.0580635796196834,207.019
1295,193.454,0.09913773959608982,196.009
1296,182.729,0.07811228234403197,179.066
1297,158.872,0.07501987464028866,152.892
1298,120.732,0.14724860099104262,119.836
1299,162.384,0.058203745119980256,152.892
1300,178.543,0.091994551346713,179.066
1301,184.402,0.09680733288440554,179.066
1302,240.042,0.002994885971648332,207.019
1303,197.562,0.08210113217461226,196.009
1304,116.013,0.18724063661067603,116.037
1305,166.312,0.05674337084221442,171.342
1306,153.328,0.16727932720254693,152.892
1307,158.916,0.07324384156624658,152.892
1308,134.698,0.0797532053012595,140.149
1309,148.817,0.08006946185955148,152.892
1310,107.407,0.17492055545672466,104.021
1311,122.293,0.139229226999331,123.592
1312,123.592,0.1636451231134998,123.592
1313,206.299,0.09182736455463823,207.019
1314,189.77,0.08338636010949856,196.009
1315,190.929,0.0939792741867879,196.009
1316,88.126,0.0732042128146025,94.192
1317,118.073,0.11784713553092342,116.037
1318,163.833,0.05172340042668722,171.342
1319,126.006,0.09317774885540393,123.592
1320,87.283,0.06194127422120615,94.192
1321,127.93,0.09602892544880776,123.592
1322,124.646,0.15058134185744212,123.592
1323,92.983,0.15809714278938686,94.192
1324,207.275,0.10365663284281669,207.019
1325,129.636,0.08025102520684697,123.592
1326,192.699,0.08841913570471689,196.009
1327,221.212,0.03493754913092817,207.019
1328,108.693,0.13737765832637813,104.021
1329,195.301,0.10046187346324721,196.009
1330,89.651,0.11059440177773827,94.192
1331,109.551,0.13061157957856645,104.021
1332,186.307,0.08314608834238543,179.066
1333,201.303,0.06842131299268023,196.009
1334,144.39,0.10174777235970765,140.149
1335,150.944,0.11230584565403263,152.892
1336,204.992,0.09415237488538042,207.019
1337,115.88,0.17203055056141292,116.037
1338,154.14,0.12682526927541238,152.892
1339,114.38,0.1330041215317176,116.037
1340,90.179,0.12073089518095387,94.192
1341,197.094,0.08343453942966067,196.009
1342,138.433,0.11939962050024576,140.149
1343,122.778,0.14337162168071496,123.592
1344,126.709,0.08271620838164975,123.592
1345,189.223,0.07408353481585325,196.009
1346,79.503,0.04597089049660327,79.31
1347,233.002,0.006883505866457552,207.019
1348,76.791,0.04116066319871612,79.31
1349,123.271,0.155122429601951,123.592
1350,236.295,0.004418484649229946,207.019
1351,220.912,0.03658717201063767,207.019
1352,106.937,0.1963074952753685,104.021
1353,101.724,0.1292069124664504,104.021
1354,145.361,0.08820917641826514,140.149
1355,95.975,0.1942365735425328,96.882
1356,191.864,0.08489956042403514,196.009
1357,179.223,0.09520109374632502,179.066
1358,202.875,0.0625,207.019
1359,210.248,0.09591000419030898,207.019
1360,164.917,0.05500036960248347,171.342
1361,126.206,0.0970487475859128,123.592
1362,173.218,0.10187771841589642,171.342
1363,122.069,0.1342743097931223,123.592
1364,188.024,0.07868300388103927,196.009
1365,205.396,0.09415237488538206,207.019
1366,135.727,0.08309815861959362,140.149
1367,70.088,0.018505769756653426,79.31
1368,194.633,0.11059440177774038,196.009
1369,108.55,0.13995940337545673,104.021
1370,120.981,0.12682526927541238,123.592
1371,36.754,0.0006899039260765627,79.31
1372,96.074,0.2051170972484775,96.882
1373,93.706,0.1942365735425328,94.192
1374,213.277,0.06422229751929823,207.019
1375,113.235,0.15759544650020632,116.037
1376,114.067,0.13943726466475684,116.037
1377,130.148,0.07966319040402735,123.592
1378,162.198,0.05908420894161499,152.892
1379,90.65,0.1300469768694549,94.192
1380,118.944,0.11640412298747478,116.037
1381,214.728,0.06221969637908076,207.019
1382,49.69,0.001582733025910024,79.31
1383,201.891,0.0715301391168215,196.009
1384,215.846,0.05378268696583006,207.019
1385,114.366,0.13165627810861535,116.037
1386,123.99,0.1462367792811721,123.592
1387,192.146,0.08416226855691882,196.009
1388,131.7,0.0789485256402312,123.592
1389,158.991,0.07035861787531007,152.892
1390,119.836,0.1603846923075813,119.836
1391,111.069,0.149998710011093,116.037
1392,90.214,0.1237218144694886,94.192
1393,161.638,0.060457704726867297,152.892
1394,143.097,0.11506547685895123,140.149
1395,138.206,0.10679653124866488,140.149
1396,133.329,0.07656383938866512,140.149
1397,86.593,0.060636485421988615,94.192
1398,165.414,0.06187965644414711,171.342
1399,149.502,0.08701629815264468,152.892
1400,112.358,0.17075336384126744,116.037
1401,109.25,0.1277334315688576,104.021
1402,110.66,0.15081534546140038,116.037
1403,78.611,0.04501996162588523,79.31
1404,140.91,0.14101251782222146,140.149
1405,214.607,0.05966289509664094,207.019
1406,71.463,0.023610485170915286,79.31
1407,98.282,0.18870758702627682,96.882
1408,210.513,0.09121822948882817,207.019
1409,200.715,0.06383346512816106,196.009
1410,67.979,0.012878077165026282,79.31
1411,125.057,0.12174401713376602,123.592
1412,182.066,0.09283737380151531,179.066
1413,96.675,0.21533045149412397,96.882
1414,101.48,0.15011496554636333,104.021
1415,76.216,0.04380338866518974,79.31
1416,80.233,0.036968028680979724,79.31
1417,218.595,0.047965412716475045,207.019
1418,99.733,0.1423994304022778,96.882
1419,236.541,0.004377072064880459,207.019
1420,47.329,0.0013226026016870816,79.31
1421,133.843,0.08711906318432143,140.149
1422,176.02,0.09747340170182692,179.066
1423,218.496,0.050115041583707186,207.019
1424,151.169,0.11329081378037927,152.892
1425,214.029,0.05951742911370067,207.019
1426,146.312,0.0789485256402312,140.149
1427,178.852,0.09747340170182692,179.066
1428,69.104,0.015758664003158313,79.31
1429,97.508,0.21856389966955123,96.882
1430,96.988,0.21673619563822816,96.882
1431,210.025,0.10078105316200518,207.019
1432,176.348,0.09537758268187267,179.066
1433,182.891,0.07432610011547393,179.066
1434,86.639,0.06069625524134932,94.192
1435,155.872,0.13871116520846824,152.892
1436,186.485,0.07763420022527776,179.066
1437,220.968,0.035815777394342135,207.019
1438,75.741,0.04538515567743784,79.31
1439,102.265,0.1562280304332202,104.021
1440,86.161,0.05277432237902015,94.192
1441,213.824,0.06325680440793657,207.019
1442,81.273,0.03749967750277346,94.192
1443,125.716,0.09409462155143264,123.592
1444,114.996,0.16219839816106077,116.037
1445,112.505,0.16700599501420263,116.037
